1202163936 51283.5 -60.5
1202163931 50894.0 -60.0
1202163930 50826.25 -56.5
1202163933 51059.0 -56.0
1202163932 50988.5 -55.5
1202163708 34878.25 -53.0
1202163709 34946.0 -55.5
1202163706 34721.0 -54.5
1202163707 34808.125 -54.0
1202163704 34579.0 -55.5
1202163705 34646.25 -54.5
1202163702 34421.25 -60.5
1202163703 34508.5 -55.5
1202163700 34283.5 -58.0
1202163701 34354.0 -56.0
1202163661 31515.25 -51.0
1202163660 31448.0 -55.0
1202163663 31672.5 -51.5
1202163662 31602.5 -49.0
1202163665 31827.125 -50.0
1202163664 31740.0 -48.0
1202163667 31972.25 -49.0
1202163666 31901.25 -51.0
1202163669 32066.0 -50.0
1202163668 32040.0 -54.0
1202163851 45073.25 -58.0
1202163988 55014.0 -59.0
1202163989 55081.25 -62.5
1202163980 54419.125 -58.5
1202163981 54489.25 -59.0
1202163982 54557.0 -58.5
1202163983 54644.125 -58.0
1202163984 54714.25 -59.5
1202163985 54782.0 -61.0
1202163986 54852.75 -60.0
1202163795 41050.25 -54.0
1202163794 40983.0 -52.5
1202163797 41205.125 -55.0
1202163796 41118.0 -55.0
1202163791 40754.25 -55.5
1202163790 40680.125 -55.0
1202163793 40912.5 -52.0
1202163792 40825.25 -52.5
1202163799 41348.0 -53.0
1202163798 41275.25 -52.0
1202163599 27035.25 -51.0
1202163598 26968.0 -52.0
1202163593 26598.125 -56.5
1202163597 26901.0 -53.0
1202163596 26828.625 -50.0
1202163594 26668.25 -51.0
1202163845 44635.625 -57.5
1202163844 44549.0 -57.0
1202163847 44781.0 -58.0
1202163846 44713.25 -55.5
1202163841 44324.0 -55.0
1202163840 44256.25 -58.0
1202163843 44481.25 -58.5
1202163842 44411.125 -57.5
1202163571 24937.25 -53.5
1202164048 59321.25 -64.0
1202163849 44935.5 -56.0
1202163848 44848.25 -56.5
1202163570 24870.0 -54.5
1202164035 58367.125 -63.5
1202164034 58280.0 -67.0
1202164037 58504.25 -59.5
1202164036 58437.0 -63.5
1202164031 58047.25 -58.0
1202164030 57980.0 -61.0
1202163249 1811.0 -56.0
1202163248 1740.25 -55.0
1202163247 1666.125 -56.0
1202163246 1579.0 -56.0
1202163245 1511.25 -55.5
1202163244 1444.0 -55.5
1202163243 1373.5 -60.0
1202163242 1286.25 -56.5
1202164041 58802.5 -63.0
1202163316 6687.5 -55.0
1202163579 25549.125 -51.5
1202163578 25462.0 -52.5
1202163566 24578.0 -54.5
1202163448 16079.75 -56.0
1202163564 24413.0 -51.5
1202163565 24505.625 -55.0
1202163562 24275.125 -54.0
1202163563 24345.25 -55.5
1202163560 24120.25 -51.0
1202163561 24188.0 -52.5
1202163441 15721.5 -52.0
1202163440 15631.25 -56.5
1202163443 15859.25 -56.5
1202163442 15792.0 -58.0
1202163445 16017.0 -54.0
1202163444 15946.5 -56.0
1202163447 16065.0 -54.5
1202163446 16063.0 -55.0
1202163332 7874.25 -57.5
1202163331 7807.0 -55.75
1202163336 8066.0 -54.0
1202163335 8066.0 -54.5
1202163334 8039.25 -54.5
1202163232 530.0 -59.0
1202163233 623.25 -58.5
1202163234 694.25 -56.5
1202163235 762.0 -60.0
1202163629 29125.0 -50.5
1202163628 29057.25 -52.0
1202163625 28825.0 -54.5
1202163624 28754.5 -55.0
1202163627 28983.5 -50.5
1202163626 28892.25 -52.0
1202163621 28530.125 -50.5
1202163620 28443.0 -52.5
1202163623 28668.0 -51.5
1202163622 28600.25 -55.5
1202163801 41507.25 -56.0
1202164044 59029.0 -64.0
1202163227 170.0 -62.5
1202164045 59096.25 -62.0
1202164046 59183.5 -64.5
1202164047 59254.0 -62.0
1202163373 10788.0 -55.0
1202163372 10720.25 -57.0
1202163944 51875.25 -58.5
1202163728 36200.5 -53.0
1202163946 52033.0 -56.5
1202163947 52066.75 -58.0
1202163940 51583.25 -58.5
1202163941 51651.0 -64.0
1202163942 51738.125 -59.5
1202163729 36278.25 -53.0
1202164043 58962.0 -60.5
1202163948 52067.0 -58.5
1202163949 52098.5 -59.0
1202163698 34129.0 -55.5
1202163699 34196.25 -52.5
1202163752 38004.625 -55.0
1202163755 38231.375 -57.0
1202163754 38144.25 -59.5
1202163757 38369.0 -56.5
1202163756 38301.25 -53.0
1202163690 33533.25 -52.5
1202163691 33604.25 -56.0
1202163692 33672.0 -55.0
1202163693 33759.125 -55.5
1202163694 33829.25 -54.0
1202163695 33897.0 -54.5
1202163696 33964.25 -55.5
1202163697 34051.5 -52.0
1202163880 47258.5 -58.5
1202163883 47483.5 -57.5
1202163882 47396.25 -56.0
1202163885 47626.5 -52.0
1202163884 47554.0 -57.0
1202163498 19807.25 -55.0
1202163499 19875.0 -51.5
1202163496 19669.5 -53.0
1202163497 19740.0 -51.5
1202163494 19507.25 -54.5
1202163495 19580.5 -51.5
1202163492 19350.0 -53.25
1202163493 19437.125 -54.0
1202163490 19215.25 -53.5
1202163491 19282.5 -52.5
1202163289 4667.0 -54.0
1202163288 4596.5 -56.0
1202163229 324.5 -60.0
1202163283 4210.0 -56.0
1202163282 4142.25 -56.0
1202163281 4079.75 -54.5
1202163280 4065.0 -54.0
1202163287 4507.5 -57.0
1202163286 4434.5 -59.0
1202163285 4364.5 -58.5
1202163284 4277.25 -58.0
1202164032 58134.5 -61.0
1202163228 237.25 -61.0
1202163850 45006.0 -56.5
1202163615 28080.75 -53.0
1202164039 58659.125 -58.5
1202164038 58572.0 -59.5
1202163838 44117.125 -53.5
1202163839 44189.0 -55.0
1202163834 43965.25 -55.5
1202163835 44049.5 -54.5
1202163836 44067.0 -56.5
1202163837 44067.0 -55.0
1202163830 43669.25 -54.0
1202163831 43760.125 -53.5
1202163832 43830.25 -53.5
1202163833 43898.0 -54.0
1202163405 13012.0 -53.0
1202163404 12944.25 -52.5
1202163406 13099.125 -52.0
1202163400 12645.0 -52.0
1202163379 11245.0 -54.5
1202163378 11170.625 -54.5
1202163377 11080.0 -53.5
1202163376 11012.25 -57.0
1202163375 10942.25 -50.0
1202163374 10855.25 -55.0
1202163409 13307.75 -58.0
1202163408 13237.0 -56.0
1202163371 10648.25 -55.5
1202163370 10555.25 -55.5
1202163276 3834.25 -57.5
1202163277 3902.0 -59.5
1202163274 3696.5 -63.0
1202163275 3767.0 -59.5
1202163272 3542.25 -58.0
1202163273 3609.5 -58.0
1202163270 3377.25 -59.5
1202163271 3468.5 -58.0
1202163278 3989.125 -61.0
1202163279 4053.75 -54.5
1202163582 25781.25 -53.5
1202163539 22713.25 -51.0
1202163538 22643.125 -56.0
1202163531 22118.5 -51.0
1202163530 22031.25 -53.5
1202163533 22256.0 -49.5
1202163532 22189.0 -53.5
1202163535 22421.0 -57.0
1202163534 22349.5 -50.0
1202163537 22556.0 -53.5
1202163536 22488.25 -51.5
1202163302 5638.25 -57.0
1202163303 5716.0 -55.5
1202163300 5484.0 -57.0
1202163301 5551.25 -53.0
1202163306 5938.125 -57.5
1202163304 5783.25 -54.5
1202163305 5851.0 -53.5
1202163900 48571.0 -56.5
1202163901 48665.5 -59.5
1202163903 48803.25 -58.5
1202163904 48890.5 -55.0
1202163905 48960.25 -58.5
1202163906 49028.0 -59.0
1202163907 49115.125 -54.0
1202163908 49191.0 -54.0
1202163909 49260.25 -56.0
1202163810 42167.0 -54.0
1202163715 35403.0 -56.0
1202163716 35470.25 -55.5
1202163711 35103.25 -57.0
1202163712 35171.0 -54.0
1202163654 30991.0 -54.0
1202163655 31078.125 -54.0
1202163656 31148.0 -52.0
1202163657 31215.25 -54.0
1202163650 30691.0 -52.5
1202163651 30764.0 -53.0
1202163652 30853.125 -51.5
1202163653 30923.25 -50.5
1202163658 31283.0 -51.0
1202163659 31376.5 -50.0
1202163811 42254.125 -58.5
1202163999 55831.0 -60.5
1202163998 55763.25 -61.0
1202163997 55693.125 -57.5
1202163996 55606.0 -60.5
1202163995 55538.25 -59.5
1202163994 55466.625 -58.5
1202163992 55306.25 -60.0
1202163991 55239.0 -58.5
1202163990 55168.5 -60.0
1202163878 47104.0 -55.5
1202163879 47171.25 -57.5
1202163870 46512.0 -55.5
1202163871 46579.25 -55.5
1202163872 46647.0 -53.0
1202163873 46734.125 -55.0
1202163874 46804.25 -51.0
1202163875 46872.0 -55.5
1202163876 46958.625 -55.0
1202163877 47034.5 -54.0
1202164008 56336.125 -61.0
1202164009 56406.25 -62.0
1202164001 55985.25 -60.0
1202164002 56056.75 -60.5
1202164003 56067.0 -59.5
1202164005 56114.0 -59.0
1202164006 56181.25 -57.0
1202164023 57455.25 -61.0
1202163787 40458.25 -53.5
1202163449 16143.0 -56.0
1202163567 24645.0 -53.5
1202163829 43598.0 -54.0
1202163781 40067.0 -53.5
1202164042 58891.5 -62.5
1202163575 25237.25 -53.5
1202163574 25170.0 -55.0
1202163577 25394.25 -53.5
1202163576 25324.125 -53.0
1202163478 18301.0 -55.0
1202163479 18391.625 -52.5
1202163572 25024.5 -52.0
1202163474 18009.0 -53.5
1202163475 18095.625 -53.0
1202163476 18166.0 -56.0
1202163477 18233.25 -55.0
1202163470 17709.0 -55.5
1202163471 17776.25 -56.5
1202163472 17871.125 -60.0
1202163473 17941.25 -56.5
1202163346 8757.0 -55.5
1202163347 8844.125 -56.0
1202163344 8619.125 -57.0
1202163345 8689.25 -55.5
1202163342 8465.0 -57.0
1202163343 8532.25 -56.5
1202163340 8323.5 -58.5
1202163341 8397.25 -58.5
1202163348 8918.25 -56.5
1202163349 8989.25 -56.0
1202163610 27872.125 -51.5
1202163611 27942.25 -52.5
1202163612 28015.5 -55.0
1202163613 28063.75 -53.5
1202163614 28066.0 -53.5
1202163568 24712.25 -54.5
1202163616 28143.0 -53.0
1202163617 28230.5 -55.0
1202163618 28300.5 -57.0
1202163619 28368.0 -51.5
1202163569 24800.0 -59.5
1202163803 41642.25 -53.0
1202163802 41575.0 -58.75
1202163805 41800.0 -56.5
1202163238 987.0 -55.0
1202163804 41729.5 -56.5
1202163239 1054.25 -54.0
1202163807 41960.5 -53.0
1202163806 41867.0 -58.5
1202163368 10417.5 -56.0
1202163959 52845.5 -59.5
1202163958 52758.25 -59.5
1202163369 10488.0 -54.5
1202163953 52391.25 -56.0
1202163952 52321.125 -57.0
1202163951 52234.0 -59.0
1202163950 52166.25 -58.0
1202163957 52691.0 -58.0
1202163956 52620.5 -63.0
1202163955 52531.5 -59.5
1202163954 52458.5 -57.5
1202163767 39118.25 -54.5
1202163230 395.0 -59.75
1202163764 38893.25 -54.5
1202163766 39048.125 -56.0
1202163231 462.25 -59.5
1202163689 33440.0 -55.0
1202163688 33372.25 -54.0
1202163687 33305.0 -51.5
1202163686 33234.5 -54.0
1202163685 33147.25 -52.0
1202163684 33080.0 -52.0
1202163683 33009.5 -55.5
1202163682 32919.25 -56.0
1202163681 32848.0 -56.5
1202163680 32780.25 -56.5
1202163855 45373.0 -52.0
1202163852 45160.5 -59.5
1202163853 45230.5 -53.0
1202163489 19145.125 -57.5
1202163488 19058.0 -55.5
1202163485 18825.25 -56.5
1202163484 18758.0 -53.0
1202163487 18988.5 -50.5
1202163486 18912.5 -55.5
1202163481 18533.25 -57.0
1202163480 18466.0 -55.5
1202163483 18691.0 -52.5
1202163482 18620.5 -54.0
1202164059 60067.0 -62.0
1202163418 13993.25 -50.0
1202163419 14061.0 -55.0
1202163858 45598.0 -59.0
1202163859 45685.125 -54.0
1202163258 2493.0 -57.5
1202163259 2560.25 -58.5
1202164024 57523.0 -63.5
1202163438 15492.25 -55.5
1202163439 15560.0 -51.0
1202163821 43003.25 -53.0
1202163820 42916.25 -56.0
1202163827 43441.0 -54.0
1202163826 43373.25 -58.0
1202163825 43306.0 -57.0
1202163824 43235.5 -54.0
1202163430 14897.5 -52.0
1202163431 14968.0 -56.5
1202163432 15035.25 -57.0
1202163433 15110.0 -56.0
1202163434 15197.125 -52.5
1202163435 15267.25 -56.5
1202163436 15335.0 -53.0
1202163437 15422.125 -54.0
1202163382 11467.125 -54.5
1202163383 11537.25 -59.5
1202163380 11312.25 -55.5
1202163381 11380.0 -56.0
1202163386 11767.5 -59.5
1202163387 11837.0 -56.5
1202163384 11604.25 -56.0
1202163385 11691.5 -61.0
1202163388 11904.25 -58.5
1202163389 11991.5 -56.0
1202163265 3017.25 -58.5
1202163264 2945.625 -58.0
1202163267 3172.125 -60.0
1202163266 3085.0 -58.5
1202163261 2715.125 -60.5
1202163260 2628.0 -57.0
1202163263 2853.0 -59.0
1202163251 1968.25 -56.0
1202163269 3310.0 -58.0
1202163268 3242.25 -60.5
1202163583 25851.25 -54.0
1202164028 57842.25 -61.0
1202164029 57912.25 -61.5
1202163508 20390.25 -52.5
1202163509 20457.25 -55.5
1202163504 20098.0 -53.0
1202163505 20165.25 -53.5
1202163506 20252.5 -53.0
1202163507 20323.0 -57.5
1202163500 19961.5 -53.5
1202163501 20032.0 -52.5
1202163502 20065.75 -53.25
1202163503 20066.0 -54.0
1202163319 6919.5 -56.5
1202163318 6830.5 -56.5
1202163311 6308.0 -58.0
1202163310 6233.0 -56.5
1202163313 6465.25 -54.0
1202163312 6395.125 -58.5
1202163315 6600.25 -55.0
1202163314 6533.0 -57.0
1202163317 6758.0 -57.0
1202163250 1898.125 -54.5
1202163917 49852.25 -57.5
1202163916 49785.0 -60.5
1202163915 49710.0 -58.0
1202163914 49639.5 -57.0
1202163913 49552.25 -59.5
1202163912 49485.25 -56.0
1202163911 49415.125 -54.5
1202163910 49328.0 -54.5
1202163919 50010.0 -53.5
1202163918 49939.5 -55.5
1202163720 35763.25 -56.0
1202163721 35855.625 -53.0
1202163649 30623.25 -51.5
1202163648 30553.25 -51.0
1202163724 36061.625 -56.0
1202163725 36067.0 -55.5
1202163726 36067.0 -58.0
1202163727 36113.25 -55.5
1202163643 30172.0 -53.0
1202163641 30028.5 -53.5
1202163640 29941.5 -54.0
1202163647 30466.25 -54.0
1202163646 30399.0 -55.5
1202163645 30328.5 -52.5
1202163644 30241.25 -53.5
1202163962 53050.5 -62.0
1202163963 53144.25 -59.0
1202163960 52916.0 -58.0
1202163961 52983.25 -62.0
1202163966 53370.125 -58.5
1202163967 53440.25 -57.5
1202163964 53215.25 -59.0
1202163965 53283.0 -59.0
1202163968 53508.0 -59.5
1202163969 53575.25 -59.0
1202163828 43527.625 -58.5
1202163869 46439.625 -57.0
1202163867 46280.0 -55.5
1202163866 46209.5 -53.0
1202163865 46122.25 -56.5
1202163860 45755.25 -55.5
1202164018 57093.125 -63.5
1202164017 56998.25 -62.0
1202164016 56931.0 -61.5
1202164015 56860.5 -63.0
1202164014 56773.25 -62.5
1202164013 56706.0 -61.0
1202164012 56638.5 -62.5
1202164011 56568.5 -58.5
1202164010 56481.25 -59.5
